"Ano Exercício";"Órgão";"sgl_orgao_orcamento";"Unidade Orçamentária";"nom_res_unidade_orcamentaria";"Ministério de Origem da Emenda";"Número da Emenda Parlamentar";"Ano da Emenda";"Deputado";"Ação do Programa de Governo";"COD_SUBFONTE_RECURSO";"num_codigo";"Valor Orçado Inicial";"Valor Orçado Atual";"Valor Empenhado Total";"Valor Liquidado Total";"Valor Pago"
"2023";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Assessoria de Planejamento e Gestão - SEAGRI";"APG";"MAPA";"36940005";"2022 ";" Jorge Solla";"Distribuição de Equipamento";"600036";"2023.3.10.10101.304.7385.600036.6";"0,00";"1298494,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Desenvolvimento Rural";"SDR";"Companhia de Desenvolvimento e Ação Regional";"CAR";"MF";"27510001";"2024";"Waldenor Pereira";"Apoio a Evento da Agricultura Familiar";"600059";"2025.3.18.18401.417.7988.600059.6";"0,00";"50000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Desenvolvimento Rural";"SDR";"Companhia de Desenvolvimento e Ação Regional";"CAR";"ME";"41900002";"2022 ";" Joseildo Ramos";"Implantação de Projeto de Apoio";"600023";"2025.3.18.18401.417.1926.600023.6";"0,00";"586737,00";"586737,00";"586737,00";"586737,00"
"2025";"Secretaria de Cultura";"SECULT";"Assessoria de Planejamento e Gestão - SECULT";"APG";"MF";"41280021";"2024";"Raimundo Costa";"Requalificação de Equipamento Cultural";"600071";"2025.3.22.22101.406.7857.600071.6";"0,00";"0,00";"0,00";"0,00";"0,00"
"2024";"Secretaria de Desenvolvimento Urbano";"SEDUR";"Assessoria de Planejamento e Gestão - SEDUR";"APG";"ME";"91910007";"2021 ";" Zé Neto";"Implantação de Equipamento Urbano";"600020";"2024.3.26.26101.419.1158.600020.6";"0,00";"1749999,00";"335099,74";"335099,74";"335099,74"
"2026";"Secretaria de Turismo";"SETUR";"Assessoria de Planejamento e Gestão - SETUR";"APG";"MTUR";"09032025-2-087124";"";"2025";"Apoio à Realização de Evento";"600166";"2026.3.32.32101.411.3701.600166.6";"0,00";"270763,00";"245000,00";"150000,00";"150000,00"
"2020";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"Ministério da Economia";"27510007";"2020";"Não Informado";"Promoção de Atividade de Esporte";"600002";"2020.3.21.21301.308.5793.600002.6";"0,00";"300000,00";"284933,30";"284933,30";"284933,30"
"2022";"Secretaria de Ciência, Tecnologia e Inovação";"SECTI";"Assessoria de Planejamento e Gestão - SECTI";"APG";"ME";"27510004";"2021 ";" Waldenor Perei";"Implantação de Infraestrutura de Wi-Fi";"600009";"2022.3.28.28101.301.7917.600009.6";"0,00";"300000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Desenvolvimento Rural";"SDR";"Assessoria de Planejamento e Gestão - SDR";"APG";"MDA";"09032025-2-088382";"";"2025";"Apoio a Evento da Agricultura Familiar";"600163";"2025.3.18.18101.417.7988.600163.6";"0,00";"0,00";"0,00";"0,00";"0,00"
"2024";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"MF";"13620004";"2023";" Josias Gomes";"Promoção de Atividade de Esporte";"600045";"2024.3.21.21301.414.5793.600045.6";"0,00";"500000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Promoção da Igualdade Racial e dos Povos e Comunidades Tradicionais";"SEPROMI";"Assessoria de Planejamento e Gestão - SEPROMI";"APG";"MGISP";"13310020";"2023 ";" Alice Portugal";"Municipalização e Territorialização PIR";"600043";"2025.3.30.30101.426.4034.600043.6";"0,00";"300000,00";"298666,00";"298666,00";"298666,00"
"2024";"Secretaria de Desenvolvimento Rural";"SDR";"Companhia de Desenvolvimento e Ação Regional";"CAR";"ME";"91910004";"2022 ";" Zé Neto";"Apoio a Evento da Agricultura Familiar";"600038";"2024.3.18.18401.417.7988.600038.6";"0,00";"100000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Turismo";"SETUR";"Assessoria de Planejamento e Gestão - SETUR";"APG";"MF";"41900001";"2023";" Joseildo Ramos";"Apoio à Realização de Evento";"600050";"2025.3.32.32101.411.3701.600050.6";"0,00";"150000,00";"0,00";"0,00";"0,00"
"2022";"Secretaria da Educação";"SEC";"Assessoria de Planejamento e Gestão - SEC";"APG";"ME";"27510004";"2021 ";" Waldenor Perei";"Implantação de Quadras";"600009";"2022.3.11.11101.306.5262.600009.6";"0,00";"202996,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Cultura";"SECULT";"Assessoria de Planejamento e Gestão - SECULT";"APG";"ME";"40800012";"2022 ";" Jaques Wagner";"Apoio à Instituição Cultural";"600028";"2025.3.22.22101.406.2314.600028.6";"0,00";"400000,00";"0,00";"0,00";"0,00"
"2023";"Secretaria de Desenvolvimento Rural";"SDR";"Companhia de Desenvolvimento e Ação Regional";"CAR";"ME";"30510006";"2022 ";" Bacelar";"Assistência Técnica Agropecuária";"600034";"2023.3.18.18401.304.1398.600034.6";"0,00";"0,00";"0,00";"0,00";"0,00"
"2026";"Secretaria de Desenvolvimento Rural";"SDR";"Companhia de Desenvolvimento e Ação Regional";"CAR";"MF";"13310004";"2024 ";" Alice Portugal";"Distribuição de Equipamento de Apoio";"600058";"2026.3.18.18401.417.1399.600058.6";"0,00";"351622,00";"209575,18";"209575,18";"209575,18"
"2021";"Secretaria da Educação";"SEC";"Instituto de Radiodifusão Educativa da Bahia";"IRDEB";"ME";"36940001";"2021 ";" Jorge Solla";"Modernização tecnológica do IRDEB";"600006";"2021.3.11.11201.306.7536.600006.6";"0,00";"150000,00";"150000,00";"0,00";"0,00"
"2026";"Secretaria de Promoção da Igualdade Racial e dos Povos e Comunidades Tradicionais";"SEPROMI";"Assessoria de Planejamento e Gestão - SEPROMI";"APG";"MGISP";"13310020";"2023 ";" Alice Portugal";"Apoio Técnico e Financeiro a Projeto";"600043";"2026.3.30.30101.426.3289.600043.6";"0,00";"261839,00";"0,00";"0,00";"0,00"
"2026";"Secretaria de Turismo";"SETUR";"Assessoria de Planejamento e Gestão - SETUR";"APG";"MTUR";"09032025-078857 ";"";" 2025";"Apoio à Realização de Evento";"600128";"2026.3.32.32101.411.3701.600128.6";"0,00";"55000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria da Educação";"SEC";"Universidade do Estado da Bahia";"UNEB";"MGISP";"27500002";"2023";"Valmir Assunção";"Gestão Acadêmica de Curso";"600047";"2025.3.11.11301.424.2443.600047.6";"0,00";"1000000,00";"87054,16";"87054,16";"83274,16"
"2026";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Assessoria de Planejamento e Gestão - SEAGRI";"APG";"MF";"09032025-077446";"";"2025";"Implantação de Unidade Comercialização";"600104";"2026.3.10.10101.417.7244.600104.6";"0,00";"937130,00";"0,00";"0,00";"0,00"
"2022";"Secretaria de Políticas para as Mulheres";"SPM";"Assessoria de Planejamento e Gestão - SPM";"APG";"ME";"24680005";"2021 ";" Lídice da Mata";"Apoio a Projeto";"600005";"2022.3.34.34101.311.5558.600005.6";"0,00";"130000,00";"130000,00";"130000,00";"130000,00"
"2023";"Secretaria de Justiça e Direitos Humanos";"SJDH";"Fundação da Criança e do Adolescente";"FUNDAC";"ME";"27510007";"2020 ";" Waldenor Perei";"Funcionamento de Unidade de Atendimento";"600002";"2023.3.38.38201.300.4365.600002.6";"0,00";"60202,00";"60000,00";"60000,00";"60000,00"
"2021";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Assessoria de Planejamento e Gestão - SETRE";"APG";"ME";"13390008";"2021 ";" Daniel Almeida";"Capacitação Social e Profissional";"600004";"2021.3.21.21101.308.1793.600004.6";"0,00";"150000,00";"0,00";"0,00";"0,00"
"2024";"Secretaria de Desenvolvimento Urbano";"SEDUR";"Assessoria de Planejamento e Gestão - SEDUR";"APG";"ME";"27510004";"2021 ";" Waldenor Perei";"Implantação de Infraestrutura Viária";"600009";"2024.3.26.26101.419.1162.600009.6";"0,00";"202997,00";"202997,00";"202997,00";"202997,00"
"2025";"Secretaria de Justiça e Direitos Humanos";"SJDH";"Assessoria de Planejamento e Gestão - SJDH";"APG";"MF";"24680017";"2024 ";" Lídice da Mata";"Apoio a Entidade";"600065";"2025.3.38.38101.400.4095.600065.6";"0,00";"400000,00";"0,00";"0,00";"0,00"
"2026";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Assessoria de Planejamento e Gestão - SETRE";"APG";"MTE";"09032025-080430";"";"2025";"Capacitação Social e Profissional";"600093";"2026.3.21.21101.412.1793.600093.6";"0,00";"495000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria da Educação";"SEC";"Assessoria de Planejamento e Gestão - SEC";"APG";"MF";"41900005";"2024";"Joseildo Ramos";"Aparelhamento de Unidade Escolar";"600064";"2025.3.11.11101.425.7744.600064.6";"0,00";"500000,00";"0,00";"0,00";"0,00"
"2022";"Secretaria de Ciência, Tecnologia e Inovação";"SECTI";"Assessoria de Planejamento e Gestão - SECTI";"APG";"ME";"27510006";"2022 ";" Waldenor Perei";"Implantação de Infraestrutura de Wi-Fi";"600025";"2022.3.28.28101.301.7917.600025.6";"0,00";"100000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Assessoria de Planejamento e Gestão - SETRE";"APG";"MF";"13310004";"2024 ";" Alice Portugal";"Ampliação e Renovação Frota de Veículos";"600058";"2025.3.21.21101.446.7850.600058.6";"0,00";"500000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Cultura";"SECULT";"Assessoria de Planejamento e Gestão - SECULT";"APG";"MINC";"09032025-076989 ";"";" 2025";"Requalificação de Equipamento Cultural";"600115";"2025.3.22.22101.406.7857.600115.6";"0,00";"594000,00";"0,00";"0,00";"0,00"
"2021";"Secretaria de Desenvolvimento Rural";"SDR";"Companhia de Desenvolvimento e Ação Regional";"CAR";"ME";"41900003";"2021 ";" Joseildo Ramos";"Distribuição de Equipamento de Apoio";"600019";"2021.3.18.18401.304.1399.600019.6";"0,00";"2170000,00";"0,00";"0,00";"0,00"
"2022";"Secretaria de Justiça, Direitos Humanos e Desenvolvimento Social";"SJDHDS";"Assessoria de Planejamento e Gestão - SJDHDS";"APG";"ME";"27510006";"2022 ";" Waldenor Perei";"Apoio Técnico e Financeiro a Entidade";"600025";"2022.3.12.12101.300.2170.600025.6";"0,00";"490150,00";"490150,00";"490150,00";"490150,00"
"2024";"Secretaria de Justiça e Direitos Humanos";"SJDH";"Assessoria de Planejamento e Gestão - SJDH";"APG";"MF";"27510008";"2023";" Waldenor Preira";"Apoio Técnico e Financeiro a Entidade";"600042";"2024.3.38.38101.400.2170.600042.6";"0,00";"200000,00";"200000,00";"200000,00";"200000,00"
"2025";"Secretaria de Justiça e Direitos Humanos";"SJDH";"Assessoria de Planejamento e Gestão - SJDH";"APG";"ME";"24680005";"2021 ";" Lídice da Mata";"Apoio a Entidade";"600005";"2025.3.38.38101.400.4095.600005.6";"0,00";"10276,00";"0,00";"0,00";"0,00"
"2026";"Secretaria de Relações Institucionais";"SERIN";"Assessoria de Planejamento e Gestão - SERIN";"APG";"MF";"24680017";"2024 ";" Lídice da Mata";"Promoção de Caravana Itinerante";"600065";"2026.3.29.29101.440.3362.600065.6";"0,00";"50000,00";"0,00";"0,00";"0,00"
"2020";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"Ministério da Economia";"27510007";"2020";"Não Informado";"Construção de Equipamento";"600002";"2020.3.21.21301.305.7882.600002.6";"0,00";"400000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Desenvolvimento Urbano";"SEDUR";"Assessoria de Planejamento e Gestão - SEDUR";"APG";"MC";"";"MC/09032025";"076988";"Implantação de Infraestrutura Viária";"600082";"2025.3.26.26101.419.1162.600082.6";"0,00";"1485000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Políticas para as Mulheres";"SPM";"Assessoria de Planejamento e Gestão - SPM";"APG";"ME";"13310003";"2021 ";" Alice Portugal";"Apoio ao Funcionamento de Atendimento";"600003";"2025.3.34.34101.429.4181.600003.6";"0,00";"3200,00";"0,00";"0,00";"0,00"
"2025";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"MF";"28710017";"2024 ";" Afonso Florenc";"Construção de Equipamento";"600073";"2025.3.21.21301.414.7882.600073.6";"0,00";"1271585,00";"0,00";"0,00";"0,00"
"2021";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Assessoria de Planejamento e Gestão - SETRE";"APG";"ME";"40720004";"2021 ";" Tito";"Capacitação Social e Profissional";"600021";"2021.3.21.21101.308.1793.600021.6";"0,00";"450000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Cultura";"SECULT";"Fundação Pedro Calmon - Centro de Memória e Arquivo Público da Bahia";"FPC-AP";"ME";"24680012";"2022 ";" Lídice da Mata";"Realização de Evento Artístico-Cultural";"600031";"2025.3.22.22202.406.7986.600031.6";"0,00";"87390,00";"0,00";"0,00";"0,00"
"2022";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"ME";"36940021";"2020 ";" Jorge Solla";"Implementação de Núcleo de Iniciação";"600000";"2022.3.21.21301.314.4565.600000.6";"0,00";"100000,00";"0,00";"0,00";"0,00"
"2024";"Secretaria de Cultura";"SECULT";"Assessoria de Planejamento e Gestão - SECULT";"APG";"ME";"24680005";"2021 ";" Lídice da Mata";"Apoio Técnico a Empreendedores Criativos";"600005";"2024.3.22.22101.408.7032.600005.6";"0,00";"50000,00";"0,00";"0,00";"0,00"
"2026";"Secretaria de Cultura";"SECULT";"Assessoria de Planejamento e Gestão - SECULT";"APG";"ME";"24680005";"2021 ";" Lídice da Mata";"Apoio Técnico a Empreendedores Criativos";"600005";"2026.3.22.22101.408.7032.600005.6";"0,00";"50000,00";"0,00";"0,00";"0,00"
"2026";"Secretaria de Assistência e Desenvolvimento Social";"SEADES";"Fundo Estadual de Assistência Social";"FEAS";"MGISP";"275000005";"2023";"Valmir Assunção";"Implementação da Gestão do SUAS";"600049";"2026.3.39.39601.402.2284.600049.6";"0,00";"344000,00";"0,00";"0,00";"0,00"
"2026";"Secretaria de Desenvolvimento Rural";"SDR";"Assessoria de Planejamento e Gestão - SDR";"APG";"MDA";"09032025-075520 ";"";" 2025";"Distribuição de Equipamento de Apoio";"600105";"2026.3.18.18101.417.1399.600105.6";"0,00";"1188000,00";"0,00";"0,00";"0,00"
"2024";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"MGISP";"28710004";"2023";"Afonso Florence";"Apoio a Projeto de Infraestrutura Física";"600051";"2024.3.21.21301.414.7973.600051.6";"0,00";"900000,00";"0,00";"0,00";"0,00"
"2021";"Secretaria da Segurança Pública";"SSP";"Assessoria de Planejamento e Gestão - SSP";"APG";"ME";"36940001";"2021 ";" Jorge Solla";"Reforma de Unidade do Sistema";"600006";"2021.3.20.20101.314.7880.600006.6";"0,00";"300000,00";"0,00";"0,00";"0,00"
"2024";"Secretaria da Segurança Pública";"SSP";"Departamento de Polícia Técnica";"DPT";"MGISP";"36940005";"2023 ";" Jorge Solla";"Reforma de Unidade do Sistema";"600053";"2024.3.20.20102.437.7880.600053.6";"0,00";"300000,00";"208844,92";"208844,92";"208844,92"
"2026";"Secretaria de Desenvolvimento Urbano";"SEDUR";"Assessoria de Planejamento e Gestão - SEDUR";"APG";"ME";"36940001";"2021 ";" Jorge Solla";"Implantação de Infraestrutura Viária";"600006";"2026.3.26.26101.419.1162.600006.6";"0,00";"226080,00";"0,00";"0,00";"0,00"
"2023";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Assessoria de Planejamento e Gestão - SEAGRI";"APG";"ME";"27510007";"2020 ";" Waldenor Perei";"Implantação de Unidade Comercialização";"600002";"2023.3.10.10101.304.7244.600002.6";"0,00";"219300,00";"0,00";"0,00";"0,00"
"2023";"Secretaria de Justiça e Direitos Humanos";"SJDH";"Assessoria de Planejamento e Gestão - SJDH";"APG";"ME";"24680012";"2022 ";" Lídice da Mata";"Apoio ao Neojibá";"600031";"2023.3.38.38101.300.6953.600031.6";"0,00";"100000,00";"0,00";"0,00";"0,00"
"2022";"Secretaria de Cultura";"SECULT";"Instituto do Patrimônio Artístico e Cultural da Bahia";"IPAC";"ME";"27500003";"2021 ";" Valmir Assunçã";"Requalificação de Equipamento Cultural";"600007";"2022.3.22.22301.302.7857.600007.6";"0,00";"500000,00";"0,00";"0,00";"0,00"
"2024";"Secretaria de Desenvolvimento Rural";"SDR";"Companhia de Desenvolvimento e Ação Regional";"CAR";"MF";"91910001";"2023";" Zé Neto";"Distribuição de Equipamento de Apoio";"600056";"2024.3.18.18401.417.1399.600056.6";"0,00";"4300000,00";"4284990,70";"4284990,70";"4284990,70"
"2025";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"MF";"41280021";"2024";"Raimundo Costa";"Promoção de Atividade de Esporte";"600071";"2025.3.21.21301.414.5793.600071.6";"0,00";"600000,00";"600000,00";"600000,00";"600000,00"
"2024";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"ME";"27510004";"2021 ";" Waldenor Perei";"Promoção de Atividade de Esporte";"600009";"2024.3.21.21301.414.5793.600009.6";"0,00";"17092,00";"17092,00";"17092,00";"17092,00"
"2026";"Secretaria de Desenvolvimento Rural";"SDR";"Assessoria de Planejamento e Gestão - SDR";"APG";"MDA";"09032025-2-087386";"";"2025";"Distribuição de Equipamento de Apoio";"600157";"2026.3.18.18101.417.1399.600157.6";"0,00";"297000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Turismo";"SETUR";"Assessoria de Planejamento e Gestão - SETUR";"APG";"MDA";"09032025-076980 ";"";"2025";"Apoio à Realização de Evento";"600124";"2025.3.32.32101.411.3701.600124.6";"0,00";"3267000,00";"633000,00";"633000,00";"633000,00"
"2024";"Secretaria da Educação";"SEC";"Universidade Estadual do Sudoeste da Bahia";"UESB";"ME";"24680012";"2022 ";" Lídice da Mata";"Gestão das Ações de Ensino de Graduação";"600031";"2024.3.11.11302.424.6908.600031.6";"0,00";"55000,00";"8564,33";"8564,33";"8564,33"
"2025";"Secretaria da Segurança Pública";"SSP";"Corpo de Bombeiros Militar da Bahia";"CBMBA";"MF";"41280016";"2024";"Raimundo Costa";"Aquisição de Equipamento e Material";"600070";"2025.3.20.20803.437.1102.600070.6";"0,00";"76845,00";"75998,88";"75998,88";"75998,88"
"2024";"Secretaria de Cultura";"SECULT";"Instituto do Patrimônio Artístico e Cultural da Bahia";"IPAC";"ME";"30510006";"2022 ";" Bacelar";"Requalificação de Equipamento Cultural";"600034";"2024.3.22.22301.406.7857.600034.6";"0,00";"100000,00";"0,00";"0,00";"0,00"
"2024";"Secretaria de Políticas para as Mulheres";"SPM";"Assessoria de Planejamento e Gestão - SPM";"APG";"ME";"13310004";"2022 ";" Alice Portugal";"Apoio Técnico e Financeiro à Implantação";"600027";"2024.3.34.34101.429.5549.600027.6";"0,00";"100000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"ME";"13310003";"2021 ";" Alice Portugal";"Construção de Equipamento";"600003";"2025.3.21.21301.414.7882.600003.6";"0,00";"111398,00";"69657,96";"69657,96";"69657,96"
"2026";"Secretaria de Ciência, Tecnologia e Inovação";"SECTI";"Assessoria de Planejamento e Gestão - SECTI";"APG";"MGISP";"13310020";"2023 ";" Alice Portugal";"Implantação de Espaço de Ciência";"600043";"2026.3.28.28101.405.5649.600043.6";"0,00";"400000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Cultura";"SECULT";"Fundação Pedro Calmon - Centro de Memória e Arquivo Público da Bahia";"FPC-AP";"MGISP";"24680011";"2023 ";" Lídice da Mata";"Apoio à Realização de Evento Cultural";"600046";"2025.3.22.22202.406.7980.600046.6";"0,00";"15000,00";"15000,00";"15000,00";"15000,00"
"2024";"Secretaria de Cultura";"SECULT";"Instituto do Patrimônio Artístico e Cultural da Bahia";"IPAC";"MF";"41280008";"2023";" Raimundo Costa";"Requalificação de Equipamento Cultural";"600041";"2024.3.22.22301.406.7857.600041.6";"0,00";"0,00";"0,00";"0,00";"0,00"
"2024";"Secretaria de Justiça e Direitos Humanos";"SJDH";"Assessoria de Planejamento e Gestão - SJDH";"APG";"ME";"13310004";"2022 ";" Alice Portugal";"Apoio ao Neojibá";"600027";"2024.3.38.38101.400.6953.600027.6";"0,00";"150000,00";"150000,00";"150000,00";"150000,00"
"2022";"Secretaria de Desenvolvimento Urbano";"SEDUR";"Assessoria de Planejamento e Gestão - SEDUR";"APG";"ME";"91910007";"2021 ";" Zé Neto";"Implantação de Infraestrutura Viária";"600020";"2022.3.26.26101.305.1162.600020.6";"0,00";"1500000,00";"0,00";"0,00";"0,00"
"2021";"Secretaria da Segurança Pública";"SSP";"Departamento de Polícia Técnica";"DPT";"ME";"27510007";"2020 ";" Waldenor Perei";"Reforma de Unidade do Sistema";"600002";"2021.3.20.20102.314.7880.600002.6";"0,00";"50000,00";"0,00";"0,00";"0,00"
